leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,2.64991090959,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,0,0,35,,,,,,,,,,,1,3.35147062162,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,1,1,5,,,,,,,,,,,1,1.61766761329,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,2,2,26,,,,,,,,,,,2,2.85109724742,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,3,3,39,,,,,,,,,,,1,2.50168026168,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,4,4,32,,,,,,,,,,,2,3.28438642691,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,5,5,38,,,,,,,,,,,1,2.46770616368,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,6,6,19,,,,,,,,,,,1,2.13453632087,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,7,7,8,,,,,,,,,,,2,2.18444779028,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,8,8,21,,,,,,,,,,,1,2.61759234752,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,9,9,7,,,,,,,,,,,1,1.56739038956,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,10,10,47,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,11,11,24,,,,,,,,,,,2,2.1010159946,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,12,12,37,,,,,,,,,,,1,1.91743313865,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,13,13,34,,,,,,,,,,,2,1.93419905557,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,14,14,13,,,,,,,,,,,1,2.00107113766,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,15,15,29,,,,,,,,,,,2,2.41763638733,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,16,16,28,,,,,,,,,,,1,2.53442553712,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp06,19,59.9243879937,,001,2018_Feb_22_1330,
