leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,6.61771935213,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,0,0,15,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,1,1,7,,,,,,,,,,,1,2.90092039411,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,2,2,31,,,,,,,,,,,1,2.38429635239,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,3,3,4,,,,,,,,,,,2,2.26743214298,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,4,4,1,,,,,,,,,,,1,2.73430582287,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,5,5,35,,,,,,,,,,,1,3.08447577851,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,6,6,38,,,,,,,,,,,2,2.53441642073,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,7,7,48,,,,,,,,,,,2,2.31751995883,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,8,8,5,,,,,,,,,,,2,1.96766568592,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,9,9,44,,,,,,,,,,,1,2.30185369542,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,10,10,12,,,,,,,,,,,2,2.71769220033,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,11,11,17,,,,,,,,,,,2,2.58425231231,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,12,12,33,,,,,,,,,,,2,2.08432182472,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,13,13,19,,,,,,,,,,,1,1.95141781995,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,14,14,18,,,,,,,,,,,1,1.76765560906,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,15,15,10,,,,,,,,,,,2,1.76748890372,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,16,16,40,,,,,,,,,,,2,2.98448769038,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,17,17,42,,,,,,,,,,,1,2.33419205272,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,18,18,8,,,,,,,,,,,2,2.75096267695,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,19,19,2,,,,,,,,,,,2,1.98408523377,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,20,20,16,,,,,,,,,,,1,3.05129363074,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,21,21,43,,,,,,,,,,,1,2.06758223998,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,22,22,28,,,,,,,,,,,1,1.78398558369,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,23,23,37,,,,,,,,,,,1,2.33425798838,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,24,24,49,,,,,,,,,,,1,1.93481726013,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,25,25,24,,,,,,,,,,,1,2.40101323288,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,26,26,22,,,,,,,,,,,2,1.78387330635,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp04,18,59.9824823841,f,001,2018_Feb_20_1533,
