leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,2.05122147466,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,0,0,48,,,,,,,,,,,2,3.60218744841,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,1,1,24,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,2,2,9,,,,,,,,,,,1,2.51857287745,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,3,3,8,,,,,,,,,,,2,3.60223658918,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,4,4,35,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,5,5,38,,,,,,,,,,,1,2.48477864731,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,6,6,33,,,,,,,,,,,2,3.35160654545,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,7,7,31,,,,,,,,,,,1,2.48489061359,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,8,8,0,,,,,,,,,,,1,2.06833179225,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,9,9,41,,,,,,,,,,,1,3.76828199835,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,10,10,49,,,,,,,,,,,2,3.31813701754,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,11,11,21,,,,,,,,,,,1,3.3352647521,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,12,12,34,,,,,,,,,,,1,3.30129199784,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,13,13,28,,,,,,,,,,,2,3.40147602692,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,14,14,32,,,,,,,,,,,2,1.96832411014,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,15,15,14,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,16,16,29,,,,,,,,,,,1,3.15145433345,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,17,17,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,18,18,12,,,,,,,,,,,1,3.35196359357,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,19,19,4,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,20,20,27,,,,,,,,,,,2,3.81902668311,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,21,21,39,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,22,22,36,,,,,,,,,,,1,2.01830680203,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,23,23,17,,,,,,,,,,,1,3.26925937086,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,24,24,3,,,,,,,,,,,2,3.56878261216,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,25,25,10,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,26,26,2,,,,,,,,,,,2,3.4512294989,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,27,27,37,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,28,28,15,,,,,,,,,,,1,3.18468717701,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,29,29,20,,,,,,,,,,,2,2.184864457,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,30,30,13,,,,,,,,,,,1,2.8676023318,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,31,31,26,,,,,,,,,,,1,3.75202884502,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,32,32,46,,,,,,,,,,,2,3.21874110686,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp26,20,59.9205532726,m,001,2018_Apr_26_1429,
