leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,5.51856498659,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,0,0,47,,,,,,,,,,,1,2.5849136294,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,1,1,11,,,,,,,,,,,2,3.33467267011,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,2,2,18,,,,,,,,,,,1,2.53453563666,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,3,3,32,,,,,,,,,,,2,2.60139558912,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,4,4,34,,,,,,,,,,,2,2.96826054895,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,5,5,30,,,,,,,,,,,1,2.85158149869,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,6,6,35,,,,,,,,,,,2,3.11821608926,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,7,7,8,,,,,,,,,,,2,3.16822583956,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,8,8,41,,,,,,,,,,,1,2.65145510191,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp14,18,59.9609307864,f,001,2018_Feb_27_1429,
