leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,3.21767793898,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,0,0,33,,,,,,,,,,,2,3.00133394578,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,1,1,45,,,,,,,,,,,2,3.23427684058,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,2,2,2,,,,,,,,,,,1,3.15186921926,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,3,3,5,,,,,,,,,,,1,2.1845989438,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,4,4,48,,,,,,,,,,,2,3.16834931273,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,5,5,23,,,,,,,,,,,2,2.85148166271,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,6,6,29,,,,,,,,,,,2,2.83494589722,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,7,7,11,,,,,,,,,,,1,2.95183363894,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,8,8,47,,,,,,,,,,,1,2.1178730391,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,9,9,15,,,,,,,,,,,1,2.21835564193,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,10,10,46,,,,,,,,,,,2,2.56799904699,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,11,11,31,,,,,,,,,,,2,2.03467699327,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,12,12,44,,,,,,,,,,,2,2.15127642348,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp15,19,59.9839745342,f,001,2018_Mar_01_1240,
