leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,2.11711633822,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,0,0,0,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,1,1,48,,,,,,,,,,,1,2.68477762234,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,2,2,37,,,,,,,,,,,1,2.70192826551,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,3,3,18,,,,,,,,,,,1,2.85162846209,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,4,4,10,,,,,,,,,,,1,2.53458633216,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,5,5,35,,,,,,,,,,,2,2.78533518,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,6,6,12,,,,,,,,,,,2,2.65158261836,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,7,7,8,,,,,,,,,,,1,2.01796830317,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,8,8,6,,,,,,,,,,,1,3.61864980042,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,9,9,28,,,,,,,,,,,2,2.40180973744,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,10,10,38,,,,,,,,,,,1,1.55103097006,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,11,11,25,,,,,,,,,,,2,2.16805975721,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,12,12,23,,,,,,,,,,,2,2.56802983757,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,13,13,34,,,,,,,,,,,1,1.80088720296,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,14,14,44,,,,,,,,,,,2,1.81779432099,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,15,15,27,,,,,,,,,,,2,2.20132629492,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,16,16,9,,,,,,,,,,,1,2.7022125338,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,17,17,4,,,,,,,,,,,1,3.485217585,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,18,18,49,,,,,,,,,,,2,2.90138753387,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,19,19,17,,,,,,,,,,,2,3.48539455282,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,20,20,40,,,,,,,,,,,2,2.3346984844,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,21,21,45,,,,,,,,,,,2,2.36802411487,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,22,22,32,,,,,,,,,,,1,2.73452425352,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,23,23,26,,,,,,,,,,,1,3.36844336393,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,24,24,13,,,,,,,,,,,2,2.03469783126,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp19,19,59.9111005678,m,001,2018_Mar_02_1337,
