leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,11.8867949116,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,0,0,6,,,,,,,,,,,2,3.8018787324,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,1,1,12,,,,,,,,,,,2,3.90140216029,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,2,2,14,,,,,,,,,,,1,2.98526492313,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,3,3,7,,,,,,,,,,,2,2.30141795991,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,4,4,11,,,,,,,,,,,2,2.81872375211,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,5,5,45,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,6,6,24,,,,,,,,,,,2,2.30142604641,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,7,7,39,,,,,,,,,,,1,2.40135317505,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,8,8,26,,,,,,,,,,,2,2.16776626906,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp25,18,59.8788177827,m,001,2018_Apr_26_1314,
