selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,6.10158515302,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,0,0,15,,,,,0,0,0,0,,,1,1.4851230362,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,0,0,15,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,1,1,21,,,,,0,0,0,0,,,1,1.61737774673,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,1,1,21,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,2,2,10,,,,,0,0,0,0,,,1,0.58393082011,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,2,2,10,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,3,3,13,0,0,0,0,,,,,,,,,2,0.367954758462,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,3,3,13,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,4,4,0,0,0,0,0,,,,,,,,,1,0.317863211036,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,4,4,0,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,5,5,24,0,0,0,0,,,,,,,,,2,0.484036658774,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,5,5,24,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,6,6,22,0,0,0,0,,,,,,,,,1,1.30086061126,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,6,6,22,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,7,7,2,0,0,0,0,,,,,,,,,1,0.901042306446,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,7,7,2,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,8,8,9,,,,,0,0,0,0,,,2,0.433625076315,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,8,8,9,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,9,9,16,0,0,0,0,,,,,,,,,2,0.400504405028,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,9,9,16,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,10,10,1,,,,,0,0,0,0,,,2,0.500706782914,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,10,10,1,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,11,11,7,0,0,0,0,,,,,,,,,1,0.367530533113,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,11,11,7,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,12,12,12,0,0,0,0,,,,,,,,,1,0.31694758113,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,12,12,12,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,13,13,5,0,0,0,0,,,,,,,,,2,0.283755376353,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,13,13,5,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,14,14,11,,,,,0,0,0,0,,,2,0.650513657834,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,14,14,11,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,15,15,18,,,,,0,0,0,0,,,1,0.367541418644,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,15,15,18,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,16,16,23,0,0,0,0,,,,,,,,,2,0.400965019129,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,16,16,23,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,17,17,4,0,0,0,0,,,,,,,,,1,0.41763296607,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,17,17,4,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,18,18,20,0,0,0,0,,,,,,,,,1,0.617475716746,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,18,18,20,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,19,19,6,0,0,0,0,,,,,,,,,2,0.300809293636,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,19,19,6,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,20,20,14,,,,,0,0,0,0,,,2,0.417505760794,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,20,20,14,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,21,21,8,,,,,0,0,0,0,,,1,0.634731794125,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,21,21,8,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,22,22,17,,,,,0,0,0,0,,,1,0.534548388328,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,22,22,17,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,23,23,3,,,,,0,0,0,0,,,1,0.334392756107,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
2,0,23,23,3,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,24,24,19,0,0,0,0,,,,,,,,,2,0.267379783909,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
1,0,24,24,19,,,,,,,,,,,,,,,2018_Mar_01_1235,60.0036764162,Experiment1,001,wtp15,
