9.1433 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
10.8514 	EXP 	Instructions: autoDraw = True
11.7836 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
11.7998 	DATA 	Mouse: wheel shift=(1,0), pos=(537,647)
11.8165 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
11.8328 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
11.8494 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
11.8831 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
11.8834 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
11.9166 	EXP 	Imported ChoiceText.xlsx as conditions, 50 conditions, 1 params
11.9178 	EXP 	Created sequence: random, trialTypes=50, nReps=1, seed=None
11.9181 	EXP 	New trial (rep=0, index=0): OrderedDict([('choices', 'Going to an amusement \npark with a friend')])
11.9750 	EXP 	RatingScale rating: reset()
12.0347 	DATA 	Mouse: wheel shift=(3,-2), pos=(537,647)
12.0386 	DATA 	Keypress: space
12.0396 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
12.0531 	EXP 	Instructions: autoDraw = False
12.0531 	EXP 	text: color = '[1. 1. 1.] (rgb)'
12.0531 	EXP 	text: pos = array([0.  , 0.07])
12.0531 	EXP 	text: text = 'Going to an amusement \npark with a friend'
12.0531 	EXP 	text: font = 'Arial'
12.0531 	EXP 	text: height = 0.08
12.0531 	EXP 	text: autoDraw = True
12.0531 	EXP 	rating: autoDraw = True
12.0531 	EXP 	text: text = 'Going to an amusement \npark with a friend'
12.0557 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
12.0853 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
12.1034 	DATA 	Mouse: wheel shift=(1,0), pos=(537,647)
12.1191 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
12.1349 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
12.1519 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
12.1676 	DATA 	Mouse: wheel shift=(0,0), pos=(537,647)
12.1859 	DATA 	Mouse: wheel shift=(0,0), pos=(540,648)
12.2027 	DATA 	Mouse: wheel shift=(0,0), pos=(540,648)
12.2189 	DATA 	Mouse: wheel shift=(0,0), pos=(540,648)
12.2530 	DATA 	Mouse: wheel shift=(0,0), pos=(540,648)
12.2692 	DATA 	Mouse: wheel shift=(0,0), pos=(540,648)
12.2695 	DATA 	Mouse: wheel shift=(0,0), pos=(540,648)
13.3071 	DATA 	Keypress: right
13.4539 	DATA 	Keypress: right
13.6029 	DATA 	Keypress: right
13.7364 	DATA 	Keypress: right
15.3195 	DATA 	Mouse: Left button down, pos=(1083,307)
15.4032 	DATA 	Mouse:  Left button up, pos=(1083,307)
16.3232 	DATA 	Keypress: return
16.3235 	DATA 	RatingScale rating: (key response) rating=$1.00
16.3239 	DATA 	RatingScale rating: rating RT=4.299
16.3239 	DATA 	RatingScale rating: history=[(None, 0.0), ('$1.00', 3.295), ('$1.00', 4.299)]
16.3381 	EXP 	New trial (rep=0, index=1): OrderedDict([('choices', 'Going on a first date \nto the movies')])
16.3537 	EXP 	RatingScale rating: reset()
16.4191 	EXP 	text: autoDraw = False
16.4191 	EXP 	rating: autoDraw = False
16.4191 	EXP 	text: color = '[1. 1. 1.] (rgb)'
16.4191 	EXP 	text: pos = array([0.  , 0.07])
16.4191 	EXP 	text: text = 'Going on a first date \nto the movies'
16.4191 	EXP 	text: font = 'Arial'
16.4191 	EXP 	text: height = 0.08
16.4191 	EXP 	text: autoDraw = True
16.4191 	EXP 	rating: autoDraw = True
16.4191 	EXP 	text: text = 'Going on a first date \nto the movies'
16.9187 	DATA 	Mouse: wheel shift=(0,0), pos=(1039,293)
16.9350 	DATA 	Mouse: wheel shift=(0,0), pos=(1039,293)
16.9688 	DATA 	Mouse: wheel shift=(0,0), pos=(1045,293)
17.0350 	DATA 	Mouse: wheel shift=(0,0), pos=(1042,291)
17.0524 	DATA 	Mouse: wheel shift=(0,0), pos=(1041,291)
17.0530 	DATA 	Mouse: wheel shift=(0,0), pos=(1040,290)
17.0696 	DATA 	Mouse: wheel shift=(0,0), pos=(1039,289)
18.4352 	DATA 	Mouse: Left button down, pos=(651,309)
18.5357 	DATA 	Mouse:  Left button up, pos=(651,309)
18.7544 	DATA 	Keypress: return
18.7546 	DATA 	RatingScale rating: (key response) rating=$0.40
18.7548 	DATA 	RatingScale rating: rating RT=2.352
18.7548 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.40', 2.033), ('$0.40', 2.352)]
18.7673 	EXP 	New trial (rep=0, index=2): OrderedDict([('choices', 'Talking over the phone\nwith a friend')])
18.7799 	EXP 	RatingScale rating: reset()
18.8341 	EXP 	text: autoDraw = False
18.8341 	EXP 	rating: autoDraw = False
18.8341 	EXP 	text: color = '[1. 1. 1.] (rgb)'
18.8341 	EXP 	text: pos = array([0.  , 0.07])
18.8341 	EXP 	text: text = 'Talking over the phone\nwith a friend'
18.8341 	EXP 	text: font = 'Arial'
18.8341 	EXP 	text: height = 0.08
18.8341 	EXP 	text: autoDraw = True
18.8341 	EXP 	rating: autoDraw = True
18.8341 	EXP 	text: text = 'Talking over the phone\nwith a friend'
19.1020 	DATA 	Mouse: Left button down, pos=(773,324)
19.2366 	DATA 	Mouse:  Left button up, pos=(773,324)
19.3721 	DATA 	Keypress: return
19.3723 	DATA 	RatingScale rating: (key response) rating=$0.60
19.3724 	DATA 	RatingScale rating: rating RT=0.552
19.3725 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.60', 0.282), ('$0.60', 0.552)]
19.3852 	EXP 	New trial (rep=0, index=3): OrderedDict([('choices', 'Taking your friend \nto the spa')])
19.3998 	EXP 	RatingScale rating: reset()
19.4685 	EXP 	text: autoDraw = False
19.4685 	EXP 	rating: autoDraw = False
19.4685 	EXP 	text: color = '[1. 1. 1.] (rgb)'
19.4685 	EXP 	text: pos = array([0.  , 0.07])
19.4685 	EXP 	text: text = 'Taking your friend \nto the spa'
19.4685 	EXP 	text: font = 'Arial'
19.4685 	EXP 	text: height = 0.08
19.4685 	EXP 	text: autoDraw = True
19.4685 	EXP 	rating: autoDraw = True
19.4685 	EXP 	text: text = 'Taking your friend \nto the spa'
19.6869 	DATA 	Mouse: Left button down, pos=(899,316)
19.7875 	DATA 	Mouse:  Left button up, pos=(899,316)
19.8727 	DATA 	Keypress: return
19.8733 	DATA 	RatingScale rating: (key response) rating=$0.80
19.8735 	DATA 	RatingScale rating: rating RT=0.422
19.8735 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.80', 0.236), ('$0.80', 0.422)]
19.8879 	EXP 	New trial (rep=0, index=4): OrderedDict([('choices', 'Getting likes on an\nInstagram picture')])
19.9013 	EXP 	RatingScale rating: reset()
19.9661 	EXP 	text: autoDraw = False
19.9661 	EXP 	rating: autoDraw = False
19.9661 	EXP 	text: color = '[1. 1. 1.] (rgb)'
19.9661 	EXP 	text: pos = array([0.  , 0.07])
19.9661 	EXP 	text: text = 'Getting likes on an\nInstagram picture'
19.9661 	EXP 	text: font = 'Arial'
19.9661 	EXP 	text: height = 0.08
19.9661 	EXP 	text: autoDraw = True
19.9661 	EXP 	rating: autoDraw = True
19.9661 	EXP 	text: text = 'Getting likes on an\nInstagram picture'
20.4867 	DATA 	Mouse: Left button down, pos=(638,321)
20.5875 	DATA 	Mouse:  Left button up, pos=(638,321)
20.7227 	DATA 	Keypress: return
20.7229 	DATA 	RatingScale rating: (key response) rating=$0.40
20.7231 	DATA 	RatingScale rating: rating RT=0.784
20.7231 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.40', 0.548), ('$0.40', 0.783)]
20.7360 	EXP 	New trial (rep=0, index=5): OrderedDict([('choices', 'Getting drinks \nwith co-workers')])
20.7490 	EXP 	RatingScale rating: reset()
20.8028 	EXP 	text: autoDraw = False
20.8028 	EXP 	rating: autoDraw = False
20.8028 	EXP 	text: color = '[1. 1. 1.] (rgb)'
20.8028 	EXP 	text: pos = array([0.  , 0.07])
20.8028 	EXP 	text: text = 'Getting drinks \nwith co-workers'
20.8028 	EXP 	text: font = 'Arial'
20.8028 	EXP 	text: height = 0.08
20.8028 	EXP 	text: autoDraw = True
20.8028 	EXP 	rating: autoDraw = True
20.8028 	EXP 	text: text = 'Getting drinks \nwith co-workers'
20.9700 	DATA 	Mouse: Left button down, pos=(533,308)
21.0733 	DATA 	Mouse:  Left button up, pos=(532,308)
21.1722 	DATA 	Keypress: return
21.4214 	DATA 	Mouse: Left button down, pos=(372,299)
21.5544 	DATA 	Mouse:  Left button up, pos=(372,299)
21.7210 	DATA 	Keypress: return
21.7215 	DATA 	RatingScale rating: (key response) rating=$0
21.7217 	DATA 	RatingScale rating: rating RT=0.933
21.7217 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.20', 0.182), ('$0', 0.633), ('$0', 0.933)]
21.7354 	EXP 	New trial (rep=0, index=6): OrderedDict([('choices', 'Celebrating holidays \nwith family')])
21.7490 	EXP 	RatingScale rating: reset()
21.8193 	EXP 	text: autoDraw = False
21.8193 	EXP 	rating: autoDraw = False
21.8193 	EXP 	text: color = '[1. 1. 1.] (rgb)'
21.8193 	EXP 	text: pos = array([0.  , 0.07])
21.8193 	EXP 	text: text = 'Celebrating holidays \nwith family'
21.8193 	EXP 	text: font = 'Arial'
21.8193 	EXP 	text: height = 0.08
21.8193 	EXP 	text: autoDraw = True
21.8193 	EXP 	rating: autoDraw = True
21.8193 	EXP 	text: text = 'Celebrating holidays \nwith family'
22.0536 	DATA 	Mouse: Left button down, pos=(525,300)
22.1383 	DATA 	Mouse:  Left button up, pos=(525,300)
22.2221 	DATA 	Keypress: return
22.2225 	DATA 	RatingScale rating: (key response) rating=$0.20
22.2227 	DATA 	RatingScale rating: rating RT=0.434
22.2227 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.20', 0.265), ('$0.20', 0.434)]
22.2354 	EXP 	New trial (rep=0, index=7): OrderedDict([('choices', 'Learning to drive \nwith a family member')])
22.2506 	EXP 	RatingScale rating: reset()
22.3176 	EXP 	text: autoDraw = False
22.3176 	EXP 	rating: autoDraw = False
22.3176 	EXP 	text: color = '[1. 1. 1.] (rgb)'
22.3176 	EXP 	text: pos = array([0.  , 0.07])
22.3176 	EXP 	text: text = 'Learning to drive \nwith a family member'
22.3176 	EXP 	text: font = 'Arial'
22.3176 	EXP 	text: height = 0.08
22.3176 	EXP 	text: autoDraw = True
22.3176 	EXP 	rating: autoDraw = True
22.3176 	EXP 	text: text = 'Learning to drive \nwith a family member'
22.6024 	DATA 	Mouse: Left button down, pos=(617,299)
22.6866 	DATA 	Mouse:  Left button up, pos=(617,299)
22.7548 	DATA 	Keypress: return
22.7705 	DATA 	RatingScale rating: (key response) rating=$0.40
22.7707 	DATA 	RatingScale rating: rating RT=0.479
22.7707 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.40', 0.311), ('$0.40', 0.479)]
22.7846 	EXP 	New trial (rep=0, index=8): OrderedDict([('choices', 'Getting ice cream\nwith friends')])
22.7948 	EXP 	RatingScale rating: reset()
22.8506 	EXP 	text: autoDraw = False
22.8506 	EXP 	rating: autoDraw = False
22.8506 	EXP 	text: color = '[1. 1. 1.] (rgb)'
22.8506 	EXP 	text: pos = array([0.  , 0.07])
22.8506 	EXP 	text: text = 'Getting ice cream\nwith friends'
22.8506 	EXP 	text: font = 'Arial'
22.8506 	EXP 	text: height = 0.08
22.8506 	EXP 	text: autoDraw = True
22.8506 	EXP 	rating: autoDraw = True
22.8506 	EXP 	text: text = 'Getting ice cream\nwith friends'
22.9722 	DATA 	Mouse: Left button down, pos=(835,303)
23.1036 	DATA 	Mouse:  Left button up, pos=(835,303)
23.2561 	DATA 	Keypress: return
23.2563 	DATA 	RatingScale rating: (key response) rating=$0.60
23.2565 	DATA 	RatingScale rating: rating RT=0.422
23.2565 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.60', 0.138), ('$0.60', 0.421)]
23.2695 	EXP 	New trial (rep=0, index=9): OrderedDict([('choices', 'Buying flowers for \na significant other')])
23.2857 	EXP 	RatingScale rating: reset()
23.3523 	EXP 	text: autoDraw = False
23.3523 	EXP 	rating: autoDraw = False
23.3523 	EXP 	text: color = '[1. 1. 1.] (rgb)'
23.3523 	EXP 	text: pos = array([0.  , 0.07])
23.3523 	EXP 	text: text = 'Buying flowers for \na significant other'
23.3523 	EXP 	text: font = 'Arial'
23.3523 	EXP 	text: height = 0.08
23.3523 	EXP 	text: autoDraw = True
23.3523 	EXP 	rating: autoDraw = True
23.3523 	EXP 	text: text = 'Buying flowers for \na significant other'
23.4374 	DATA 	Mouse: Left button down, pos=(961,309)
23.5882 	DATA 	Mouse:  Left button up, pos=(961,309)
23.7392 	DATA 	Keypress: return
23.7397 	DATA 	RatingScale rating: (key response) rating=$0.80
23.7399 	DATA 	RatingScale rating: rating RT=0.412
23.7399 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.80', 0.11), ('$0.80', 0.412)]
23.7532 	EXP 	New trial (rep=0, index=10): OrderedDict([('choices', 'Going to a karaoke\nbar with friends')])
23.7655 	EXP 	RatingScale rating: reset()
23.8214 	EXP 	text: autoDraw = False
23.8214 	EXP 	rating: autoDraw = False
23.8214 	EXP 	text: color = '[1. 1. 1.] (rgb)'
23.8214 	EXP 	text: pos = array([0.  , 0.07])
23.8214 	EXP 	text: text = 'Going to a karaoke\nbar with friends'
23.8214 	EXP 	text: font = 'Arial'
23.8214 	EXP 	text: height = 0.08
23.8214 	EXP 	text: autoDraw = True
23.8214 	EXP 	rating: autoDraw = True
23.8214 	EXP 	text: text = 'Going to a karaoke\nbar with friends'
23.9370 	DATA 	Mouse: Left button down, pos=(1060,315)
24.0718 	DATA 	Mouse:  Left button up, pos=(1060,315)
24.2395 	DATA 	Keypress: return
24.2400 	DATA 	RatingScale rating: (key response) rating=$1.00
24.2402 	DATA 	RatingScale rating: rating RT=0.434
24.2402 	DATA 	RatingScale rating: history=[(None, 0.0), ('$1.00', 0.131), ('$1.00', 0.434)]
24.2547 	EXP 	New trial (rep=0, index=11): OrderedDict([('choices', 'Going to a music\nfestival with friends')])
24.2673 	EXP 	RatingScale rating: reset()
24.3337 	EXP 	text: autoDraw = False
24.3337 	EXP 	rating: autoDraw = False
24.3337 	EXP 	text: color = '[1. 1. 1.] (rgb)'
24.3337 	EXP 	text: pos = array([0.  , 0.07])
24.3337 	EXP 	text: text = 'Going to a music\nfestival with friends'
24.3337 	EXP 	text: font = 'Arial'
24.3337 	EXP 	text: height = 0.08
24.3337 	EXP 	text: autoDraw = True
24.3337 	EXP 	rating: autoDraw = True
24.3337 	EXP 	text: text = 'Going to a music\nfestival with friends'
24.4565 	DATA 	Mouse: Left button down, pos=(730,319)
24.6036 	DATA 	Mouse:  Left button up, pos=(730,319)
24.7386 	DATA 	Keypress: return
24.7389 	DATA 	RatingScale rating: (key response) rating=$0.60
24.7391 	DATA 	RatingScale rating: rating RT=0.431
24.7391 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.60', 0.149), ('$0.60', 0.431)]
24.7521 	EXP 	New trial (rep=0, index=12): OrderedDict([('choices', 'Taking a family member\n on a shopping trip')])
24.7655 	EXP 	RatingScale rating: reset()
24.8202 	EXP 	text: autoDraw = False
24.8202 	EXP 	rating: autoDraw = False
24.8202 	EXP 	text: color = '[1. 1. 1.] (rgb)'
24.8202 	EXP 	text: pos = array([0.  , 0.07])
24.8202 	EXP 	text: text = 'Taking a family member\n on a shopping trip'
24.8202 	EXP 	text: font = 'Arial'
24.8202 	EXP 	text: height = 0.08
24.8202 	EXP 	text: autoDraw = True
24.8202 	EXP 	rating: autoDraw = True
24.8202 	EXP 	text: text = 'Taking a family member\n on a shopping trip'
24.9369 	DATA 	Mouse: Left button down, pos=(657,315)
25.0542 	DATA 	Mouse:  Left button up, pos=(657,315)
25.1891 	DATA 	Keypress: return
25.3890 	DATA 	Mouse: Left button down, pos=(798,313)
25.5059 	DATA 	Mouse:  Left button up, pos=(798,313)
25.7224 	DATA 	Keypress: return
25.7230 	DATA 	RatingScale rating: (key response) rating=$0.60
25.7232 	DATA 	RatingScale rating: rating RT=0.918
25.7232 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.40', 0.132), ('$0.60', 0.6), ('$0.60', 0.918)]
25.7358 	EXP 	New trial (rep=0, index=13): OrderedDict([('choices', "Watching friends'\nSnapchat stories")])
25.7520 	EXP 	RatingScale rating: reset()
25.8169 	EXP 	text: autoDraw = False
25.8169 	EXP 	rating: autoDraw = False
25.8169 	EXP 	text: color = '[1. 1. 1.] (rgb)'
25.8169 	EXP 	text: pos = array([0.  , 0.07])
25.8169 	EXP 	text: text = "Watching friends'\nSnapchat stories"
25.8169 	EXP 	text: font = 'Arial'
25.8169 	EXP 	text: height = 0.08
25.8169 	EXP 	text: autoDraw = True
25.8169 	EXP 	rating: autoDraw = True
25.8169 	EXP 	text: text = "Watching friends'\nSnapchat stories"
26.0529 	DATA 	Mouse: Left button down, pos=(520,315)
26.2040 	DATA 	Mouse:  Left button up, pos=(520,315)
26.3226 	DATA 	Keypress: return
26.3231 	DATA 	RatingScale rating: (key response) rating=$0.20
26.3233 	DATA 	RatingScale rating: rating RT=0.529
26.3233 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.20', 0.259), ('$0.20', 0.529)]
26.3363 	EXP 	New trial (rep=0, index=14): OrderedDict([('choices', 'Planning a surprise \nparty for a family member')])
26.3527 	EXP 	RatingScale rating: reset()
26.4174 	EXP 	text: autoDraw = False
26.4174 	EXP 	rating: autoDraw = False
26.4174 	EXP 	text: color = '[1. 1. 1.] (rgb)'
26.4174 	EXP 	text: pos = array([0.  , 0.07])
26.4174 	EXP 	text: text = 'Planning a surprise \nparty for a family member'
26.4174 	EXP 	text: font = 'Arial'
26.4174 	EXP 	text: height = 0.08
26.4174 	EXP 	text: autoDraw = True
26.4174 	EXP 	rating: autoDraw = True
26.4174 	EXP 	text: text = 'Planning a surprise \nparty for a family member'
26.6554 	DATA 	Mouse: Left button down, pos=(600,313)
26.7725 	DATA 	Mouse:  Left button up, pos=(600,313)
26.9404 	DATA 	Keypress: return
26.9555 	DATA 	RatingScale rating: (key response) rating=$0.40
26.9557 	DATA 	RatingScale rating: rating RT=0.560
26.9557 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.40', 0.26), ('$0.40', 0.559)]
26.9697 	EXP 	New trial (rep=0, index=15): OrderedDict([('choices', 'Talking over the phone\nwith a significant other')])
26.9820 	EXP 	RatingScale rating: reset()
27.0370 	EXP 	text: autoDraw = False
27.0370 	EXP 	rating: autoDraw = False
27.0370 	EXP 	text: color = '[1. 1. 1.] (rgb)'
27.0370 	EXP 	text: pos = array([0.  , 0.07])
27.0370 	EXP 	text: text = 'Talking over the phone\nwith a significant other'
27.0370 	EXP 	text: font = 'Arial'
27.0370 	EXP 	text: height = 0.08
27.0370 	EXP 	text: autoDraw = True
27.0370 	EXP 	rating: autoDraw = True
27.0370 	EXP 	text: text = 'Talking over the phone\nwith a significant other'
27.2213 	DATA 	Mouse: Left button down, pos=(871,317)
27.3715 	DATA 	Mouse:  Left button up, pos=(871,317)
27.5053 	DATA 	Keypress: return
27.5055 	DATA 	RatingScale rating: (key response) rating=$0.80
27.5056 	DATA 	RatingScale rating: rating RT=0.482
27.5056 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.80', 0.198), ('$0.80', 0.482)]
27.5188 	EXP 	New trial (rep=0, index=16): OrderedDict([('choices', 'Baking a cake for a \nfamily memberís birthday')])
27.5363 	EXP 	RatingScale rating: reset()
27.5996 	EXP 	text: autoDraw = False
27.5996 	EXP 	rating: autoDraw = False
27.5996 	EXP 	text: color = '[1. 1. 1.] (rgb)'
27.5996 	EXP 	text: pos = array([0.  , 0.07])
27.5996 	EXP 	text: text = 'Baking a cake for a \nfamily memberís birthday'
27.5996 	EXP 	text: font = 'Arial'
27.5996 	EXP 	text: height = 0.08
27.5996 	EXP 	text: autoDraw = True
27.5996 	EXP 	rating: autoDraw = True
27.5996 	EXP 	text: text = 'Baking a cake for a \nfamily memberís birthday'
27.7872 	DATA 	Mouse: Left button down, pos=(770,316)
27.8894 	DATA 	Mouse:  Left button up, pos=(770,316)
28.0889 	DATA 	Keypress: return
28.0894 	DATA 	RatingScale rating: (key response) rating=$0.60
28.0896 	DATA 	RatingScale rating: rating RT=0.511
28.0896 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.60', 0.209), ('$0.60', 0.511)]
28.1025 	EXP 	New trial (rep=0, index=17): OrderedDict([('choices', 'Baking cookies for\na neighbor')])
28.1144 	EXP 	RatingScale rating: reset()
28.1689 	EXP 	text: autoDraw = False
28.1689 	EXP 	rating: autoDraw = False
28.1689 	EXP 	text: color = '[1. 1. 1.] (rgb)'
28.1689 	EXP 	text: pos = array([0.  , 0.07])
28.1689 	EXP 	text: text = 'Baking cookies for\na neighbor'
28.1689 	EXP 	text: font = 'Arial'
28.1689 	EXP 	text: height = 0.08
28.1689 	EXP 	text: autoDraw = True
28.1689 	EXP 	rating: autoDraw = True
28.1689 	EXP 	text: text = 'Baking cookies for\na neighbor'
28.3881 	DATA 	Mouse: Left button down, pos=(649,312)
28.5037 	DATA 	Mouse:  Left button up, pos=(649,312)
28.6222 	DATA 	Keypress: return
28.6224 	DATA 	RatingScale rating: (key response) rating=$0.40
28.6225 	DATA 	RatingScale rating: rating RT=0.469
28.6225 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.40', 0.235), ('$0.40', 0.468)]
28.6358 	EXP 	New trial (rep=0, index=18): OrderedDict([('choices', 'Going to a parade \nwith family')])
28.6477 	EXP 	RatingScale rating: reset()
28.7003 	EXP 	text: autoDraw = False
28.7003 	EXP 	rating: autoDraw = False
28.7003 	EXP 	text: color = '[1. 1. 1.] (rgb)'
28.7003 	EXP 	text: pos = array([0.  , 0.07])
28.7003 	EXP 	text: text = 'Going to a parade \nwith family'
28.7003 	EXP 	text: font = 'Arial'
28.7003 	EXP 	text: height = 0.08
28.7003 	EXP 	text: autoDraw = True
28.7003 	EXP 	rating: autoDraw = True
28.7003 	EXP 	text: text = 'Going to a parade \nwith family'
28.9379 	DATA 	Mouse: Left button down, pos=(1085,312)
29.1058 	DATA 	Mouse:  Left button up, pos=(1085,312)
29.2403 	DATA 	Keypress: return
29.2408 	DATA 	RatingScale rating: (key response) rating=$1.00
29.2410 	DATA 	RatingScale rating: rating RT=0.554
29.2410 	DATA 	RatingScale rating: history=[(None, 0.0), ('$1.00', 0.252), ('$1.00', 0.554)]
29.2529 	EXP 	New trial (rep=0, index=19): OrderedDict([('choices', 'Getting tagged in \nInstagram pictures')])
29.2639 	EXP 	RatingScale rating: reset()
29.3175 	EXP 	text: autoDraw = False
29.3175 	EXP 	rating: autoDraw = False
29.3175 	EXP 	text: color = '[1. 1. 1.] (rgb)'
29.3175 	EXP 	text: pos = array([0.  , 0.07])
29.3175 	EXP 	text: text = 'Getting tagged in \nInstagram pictures'
29.3175 	EXP 	text: font = 'Arial'
29.3175 	EXP 	text: height = 0.08
29.3175 	EXP 	text: autoDraw = True
29.3175 	EXP 	rating: autoDraw = True
29.3175 	EXP 	text: text = 'Getting tagged in \nInstagram pictures'
29.5879 	DATA 	Mouse: Left button down, pos=(541,314)
29.7044 	DATA 	Mouse:  Left button up, pos=(541,314)
29.8581 	DATA 	Keypress: return
29.8583 	DATA 	RatingScale rating: (key response) rating=$0.20
29.8585 	DATA 	RatingScale rating: rating RT=0.554
29.8585 	DATA 	RatingScale rating: history=[(None, 0.0), ('$0.20', 0.284), ('$0.20', 0.554)]
29.8712 	EXP 	New trial (rep=0, index=20): OrderedDict([('choices', 'Playing ping-pong\nwith friends')])
29.8824 	EXP 	RatingScale rating: reset()
29.9358 	EXP 	text: autoDraw = False
29.9358 	EXP 	rating: autoDraw = False
29.9358 	EXP 	text: color = '[1. 1. 1.] (rgb)'
29.9358 	EXP 	text: pos = array([0.  , 0.07])
29.9358 	EXP 	text: text = 'Playing ping-pong\nwith friends'
29.9358 	EXP 	text: font = 'Arial'
29.9358 	EXP 	text: height = 0.08
29.9358 	EXP 	text: autoDraw = True
29.9358 	EXP 	rating: autoDraw = True
29.9358 	EXP 	text: text = 'Playing ping-pong\nwith friends'
30.1213 	DATA 	Mouse: Left button down, pos=(383,312)
30.2722 	DATA 	Mouse:  Left button up, pos=(383,312)
30.4407 	DATA 	Keypress: return
