leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,6.31895052083,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,0,0,25,,,,,,,,,,,1,2.75134615321,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,1,1,2,,,,,,,,,,,1,2.28472729959,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,2,2,42,,,,,,,,,,,1,2.80173938628,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,3,3,20,,,,,,,,,,,1,1.85118370969,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,4,4,5,,,,,,,,,,,1,3.13527933694,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,5,5,19,,,,,,,,,,,1,2.46825666074,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,6,6,9,,,,,,,,,,,2,1.80168806762,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,7,7,35,,,,,,,,,,,1,2.45191372558,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,8,8,14,,,,,,,,,,,2,1.38443733938,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8599044018,0,001,2018_Dec_05_1325,
