leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,7.33620224521,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,0,0,2,,,,,,,,,,,1,1.98457300477,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,1,1,8,,,,,,,,,,,2,1.80135528184,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,2,2,45,,,,,,,,,,,1,1.38415182848,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,3,3,25,,,,,,,,,,,2,2.66808199417,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,4,4,12,,,,,,,,,,,1,1.43461130653,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,5,5,44,,,,,,,,,,,2,2.46798545588,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,6,6,21,,,,,,,,,,,2,2.18439709395,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,7,7,0,,,,,,,,,,,1,2.86794060748,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,8,8,20,,,,,,,,,,,1,3.0521787731,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,18,60.0019968593,0,001,2018_Nov_30_1101,
