leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,1.98388224002,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,0,0,8,,,,,,,,,,,2,2.16845194809,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,1,1,16,,,,,,,,,,,1,2.81865054648,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,2,2,49,,,,,,,,,,,2,1.6347927535,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,3,3,45,,,,,,,,,,,1,1.08454678673,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,4,4,33,,,,,,,,,,,1,2.85141417198,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,5,5,17,,,,,,,,,,,1,2.70145054534,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,6,6,14,,,,,,,,,,,2,1.80148186442,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,7,7,29,,,,,,,,,,,2,2.38497633021,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,8,8,6,,,,,,,,,,,1,2.53497665748,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,9,9,36,,,,,,,,,,,1,1.86820901372,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,10,10,47,,,,,,,,,,,1,2.01816268824,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,11,11,39,,,,,,,,,,,2,2.30136818811,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,12,12,38,,,,,,,,,,,1,1.51825490408,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,13,13,24,,,,,,,,,,,1,1.18483842537,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,14,14,13,,,,,,,,,,,2,1.56805658527,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,15,15,12,,,,,,,,,,,1,2.21826762427,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,16,16,42,,,,,,,,,,,1,1.51822815649,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc14,18,59.9465097199,1,001,2018_Dec_07_0943,
