leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,2.800958429,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,0,0,16,,,,,,,,,,,2,2.50101655768,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,1,1,3,,,,,,,,,,,2,1.86755111488,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,2,2,17,,,,,,,,,,,1,2.38440961111,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,3,3,37,,,,,,,,,,,2,1.85084486101,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,4,4,12,,,,,,,,,,,2,1.85088124964,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,5,5,36,,,,,,,,,,,1,1.81735024462,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,6,6,7,,,,,,,,,,,2,1.88430153299,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,7,7,25,,,,,,,,,,,2,1.90055339178,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,8,8,20,,,,,,,,,,,2,2.70124123571,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,9,9,45,,,,,,,,,,,2,2.40099581284,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,10,10,13,,,,,,,,,,,2,1.83409164334,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,11,11,38,,,,,,,,,,,1,1.51736607542,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,12,12,9,,,,,,,,,,,2,1.61723566614,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,13,13,0,,,,,,,,,,,1,1.86750974972,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,14,14,48,,,,,,,,,,,1,1.60067123594,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,15,15,15,,,,,,,,,,,2,1.41729028104,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,16,16,34,,,,,,,,,,,1,2.26772242272,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,17,17,10,,,,,,,,,,,1,1.65077662421,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,18,18,47,,,,,,,,,,,1,1.60054185288,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,19,19,5,,,,,,,,,,,1,1.31739487546,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,20,20,49,,,,,,,,,,,2,1.93427069578,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,21,21,39,,,,,,,,,,,2,1.65100646531,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,22,22,46,,,,,,,,,,,1,1.18385649938,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,23,23,28,,,,,,,,,,,2,1.36734662112,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,24,24,33,,,,,,,,,,,2,2.36772886058,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,25,25,6,,,,,,,,,,,1,2.4844207149,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,26,26,26,,,,,,,,,,,1,2.0341231809,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,27,27,1,,,,,,,,,,,2,1.63433411205,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,28,28,2,,,,,,,,,,,1,1.36749155493,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,60.0258938724,0,001,2019_Feb_13_1531,
