leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,6.03548605554,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,0,0,22,,,,,,,,,,,1,2.06843825802,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,1,1,30,,,,,,,,,,,1,2.60210222378,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,2,2,11,,,,,,,,,,,1,2.20142147038,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,3,3,44,,,,,,,,,,,2,1.33399196249,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,4,4,4,,,,,,,,,,,1,2.15968584828,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,5,5,17,,,,,,,,,,,1,2.11776361708,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,6,6,15,,,,,,,,,,,1,1.11745042261,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,7,7,47,,,,,,,,,,,1,2.83532295842,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,8,8,26,,,,,,,,,,,1,1.55103081837,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,9,9,46,,,,,,,,,,,2,1.7846854208,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,10,10,18,,,,,,,,,,,1,1.86808513012,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,11,11,40,,,,,,,,,,,1,2.00127672218,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,12,12,43,,,,,,,,,,,1,3.05154104065,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,13,13,20,,,,,,,,,,,2,1.46782984771,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,14,14,10,,,,,,,,,,,1,1.01755315159,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,15,15,9,,,,,,,,,,,2,1.96809716709,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,16,16,37,,,,,,,,,,,1,1.23405083735,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,17,17,36,,,,,,,,,,,1,1.36750026327,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,18,18,23,,,,,,,,,,,2,1.86854885612,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,19,19,25,,,,,,,,,,,2,1.50123800151,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,20,20,41,,,,,,,,,,,2,1.65126740746,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,21,21,13,,,,,,,,,,,2,3.51786836702,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,22,22,39,,,,,,,,,,,1,2.45159353968,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,23,23,29,,,,,,,,,,,1,1.46790511347,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,24,24,12,,,,,,,,,,,1,2.66802809015,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,25,25,45,,,,,,,,,,,1,2.75185482483,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,26,26,24,,,,,,,,,,,2,1.78448885772,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,27,27,48,,,,,,,,,,,2,2.984968259,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,28,28,33,,,,,,,,,,,1,1.91763286479,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,29,29,5,,,,,,,,,,,2,1.85084112827,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,30,30,49,,,,,,,,,,,1,3.20173217542,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,31,31,21,,,,,,,,,,,2,2.9343064623,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,32,32,3,,,,,,,,,,,2,2.6852313485,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,33,33,19,,,,,,,,,,,1,3.23554185126,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,34,34,31,,,,,,,,,,,1,2.16792685445,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,35,35,34,,,,,,,,,,,1,1.75106919743,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,36,36,42,,,,,,,,,,,1,2.51888414752,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,37,37,7,,,,,,,,,,,2,1.4844316002,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,38,38,2,,,,,,,,,,,2,2.83484679181,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,39,39,38,,,,,,,,,,,2,3.68508548103,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,40,40,6,,,,,,,,,,,2,1.68448521942,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,41,41,16,,,,,,,,,,,1,1.33450545091,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,42,42,0,,,,,,,,,,,1,1.85109958332,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,43,43,27,,,,,,,,,,,2,1.38440463506,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,44,44,28,,,,,,,,,,,2,1.33458444942,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,45,45,8,,,,,,,,,,,2,1.38462048024,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,46,46,32,,,,,,,,,,,2,1.5345397871,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,47,47,1,,,,,,,,,,,2,2.2514599897,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,48,48,14,,,,,,,,,,,1,1.38363175839,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,49,49,35,,,,,,,,,,,2,2.41789209843,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.03,0.02,"Getting ice cream
with friends","Going sight-seeing
with family",,,,,0,0,0,24,,,,,,,,,1,0,2.36834187433,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.05,0.02,"Sleeping over at 
a friend's house","Taking your friend 
to the spa",,,,,0,1,1,1,,,,,,,,,2,0,1.68458443321,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.04,0.01,"Getting retweeted by 
a celebrity","Planning a surprise 
party for a family member",,,,,0,2,2,4,,,,,,,,,2,0,3.78540946729,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.02,0.03,"Getting verified on 
Instagram","Playing ping-pong
with friends",,,,,0,3,3,22,,,,,,,,,2,0,1.55128367431,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.01,0.05,"Playing videogames 
with friends","Taking your friend 
on a cruise",,,,,0,4,4,6,,,,,,,,,1,0,2.10175621696,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.02,0.04,"Going to a bar 
with friends","Getting a slice of 
pizza with a friend",,,,,0,5,5,10,,,,,,,,,2,0,2.36814064626,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.01,0.02,"Learning to drive 
with a family member","Going dancing with
a significant other",,,,,0,6,6,21,,,,,,,,,2,0,3.58575394843,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.03,0.01,"Going to a karaoke
bar with friends","Going on a weekend
getaway with family",,,,,0,7,7,18,,,,,,,,,1,0,1.93456273992,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.01,0.05,"Getting drinks 
with co-workers","Playing icebreakers
with classmates",,,,,0,8,8,19,,,,,,,,,1,0,2.16825186554,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.02,0.05,"Taking an art class 
with friends","Walking around Central 
Park with family",,,,,0,9,9,13,,,,,,,,,1,0,2.03463542555,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.05,0.01,Taking classes with a friend,"Taking a family member
 on a shopping trip",,,,,0,10,10,0,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.02,0.02,"Working on a group
project with classmates","Getting likes on an
Instagram picture",,,,,0,11,11,17,,,,,,,,,2,0,2.58486164268,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.04,0.03,"Going to a flea market
with family","Playing volleyball
with friends",,,,,0,12,12,16,,,,,,,,,1,0,2.40143154655,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.03,0.04,"Going to a music
festival with friends","Buying flowers for 
a significant other",,,,,0,13,13,5,,,,,,,,,1,0,1.91800453048,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.02,0.01,Going on a blind date,"Going to a coffee 
shop with friends",,,,,0,14,14,9,,,,,,,,,2,0,1.26866791304,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.01,0.03,"Getting likes on a 
Facebook status","Going on a first date 
to the movies",,,,,0,15,15,20,,,,,,,,,2,0,2.23469495308,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.05,0.01,Posting Instagram stories,"Making cookies to 
give to a friend",,,,,0,16,16,8,,,,,,,,,2,0,2.71795557626,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.03,0.05,"Going to a parade 
with family","Making a friend’s 
favorite dinner",,,,,0,17,17,3,,,,,,,,,1,0,2.48487542104,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.05,0.03,"Going to a street fair
with friends",Having a Tweet go viral,,,,,0,18,18,15,,,,,,,,,1,0,1.56793021318,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.01,0.01,"Going to a comedy show 
with a significant other","Watching friends'
Snapchat stories",,,,,0,19,19,23,,,,,,,,,1,0,1.48456067219,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.02,0.05,"Going to an amusement 
park with a friend","Baking a cake for a 
family member’s birthday",,,,,0,20,20,2,,,,,,,,,1,0,2.98548330273,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.04,0.02,"Baking cookies for
a neighbor","Getting tagged in 
Instagram pictures",,,,,0,21,21,11,,,,,,,,,1,0,2.60169354733,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.03,0.03,"Celebrating holidays 
with family","Talking to a friend 
over Skype",,,,,0,22,22,12,,,,,,,,,1,0,1.38430044521,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.05,0.02,"Eating dinner at a 
restaurant with family","Eating dinner at a
restaurant with friends ",,,,,0,23,23,14,,,,,,,,,2,0,2.28457112238,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,0.01,0.04,"Talking over the phone
with a friend","Talking over the phone
with a significant other",,,,,0,24,24,7,,,,,,,,,2,0,3.03551746812,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.40139733441,,,,,,,,,,,,,,,,,,,,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,4,20.403,"[(None, 0.0), (3, 7.966), (4, 8.766), (3, 14.852), (4, 19.854), (4, 20.403)]",4,10.739,3,12.771,1,5.719,7,11.388,5,4.535,2,6.036,6,4.252,5,6.319,newer wtp,exc29,19,59.9743893583,0,001,2019_Feb_19_1540,
