leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,4.23475933354,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,0,0,33,,,,,,,,,,,1,1.91770315496,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,1,1,42,,,,,,,,,,,1,0.834023531061,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,2,2,15,,,,,,,,,,,2,1.33388186293,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,3,3,12,,,,,,,,,,,1,2.70136004407,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,4,4,22,,,,,,,,,,,1,1.38377451571,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,5,5,38,,,,,,,,,,,1,1.21746494807,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,6,6,25,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,7,7,7,,,,,,,,,,,1,0.683975463267,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,8,8,3,,,,,,,,,,,1,0.800533890724,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,59.9010921256,0,001,2019_Feb_06_1402,
