leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,1.93451733189,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,0,0,8,,,,,,,,,,,1,1.65115699731,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,1,1,40,,,,,,,,,,,2,2.05117124179,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,2,2,20,,,,,,,,,,,2,1.2846662933,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,3,3,7,,,,,,,,,,,1,1.68461957853,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,4,4,6,,,,,,,,,,,1,2.20224473067,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,5,5,32,,,,,,,,,,,1,1.95176630979,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,6,6,27,,,,,,,,,,,2,2.46828237688,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,7,7,18,,,,,,,,,,,2,2.8016818529,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,8,8,1,,,,,,,,,,,2,1.55120405415,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,9,9,30,,,,,,,,,,,1,1.71797765838,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,10,10,17,,,,,,,,,,,2,2.00127734477,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,11,11,3,,,,,,,,,,,2,2.60142669547,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,12,12,5,,,,,,,,,,,2,2.58515462046,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,13,13,31,,,,,,,,,,,2,1.46785690635,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,14,14,44,,,,,,,,,,,1,2.01832291763,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,15,15,38,,,,,,,,,,,1,2.4349976969,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,16,16,36,,,,,,,,,,,1,2.23517298605,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,17,17,33,,,,,,,,,,,2,1.55140932463,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,18,18,4,,,,,,,,,,,1,1.81768178847,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,19,19,26,,,,,,,,,,,1,2.36785171228,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,20,20,47,,,,,,,,,,,1,1.16804752825,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,21,21,14,,,,,,,,,,,2,2.70202841889,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,22,22,13,,,,,,,,,,,2,1.58482743101,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,23,23,0,,,,,,,,,,,1,1.91807046579,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,24,24,2,,,,,,,,,,,1,1.65151466615,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,25,25,12,,,,,,,,,,,2,1.46763421828,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,26,26,15,,,,,,,,,,,1,2.40138178458,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,27,27,9,,,,,,,,,,,2,1.80085703731,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,28,28,43,,,,,,,,,,,2,2.26830060268,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc28,20,59.9161615435,0,001,2019_Feb_14_1353,
