selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response2.keys,response2.rt,response3.keys,response3.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,3.90067344392,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,0,0,7,0,0,0,0,,,,,,,2,0.734640369657,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,0,0,7,,,,,,,,,,,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
2,0,1,1,14,,,,,0,0,0,0,,,,,1,0.783892950509,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
2,0,1,1,14,,,,,,,,,,,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
2,0,2,2,17,,,,,0,0,0,0,,,,,1,0.48381578736,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
2,0,2,2,17,,,,,,,,,,,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,3,3,2,0,0,0,0,,,,,,,2,0.484120894689,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,3,3,2,,,,,,,,,,,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
2,0,4,4,21,,,,,0,0,0,0,,,,,2,0.317296905443,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
2,0,4,4,21,,,,,,,,,,,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,5,5,19,0,0,0,0,,,,,,,1,0.484126181807,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,5,5,19,,,,,,,,,,,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,6,6,4,0,0,0,0,,,,,,,1,0.6341120461,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,6,6,4,,,,,,,,,,,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,7,7,5,0,0,0,0,,,,,,,1,0.651300997939,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,7,7,5,,,,,,,,,,,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,8,8,24,0,0,0,0,,,,,,,1,0.651206759736,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
1,0,8,8,24,,,,,,,,,,,,,,,2019_Feb_14_1336,59.9667832034,Experiment1,001,exc28,
