selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,8.25222244021,,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
2,0,0,0,3,,,,,0,0,0,0,,,1,1.91812577005,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
2,0,0,0,3,,,,,,,,,,,,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
2,0,1,1,14,,,,,0,0,0,0,,,None,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
2,0,1,1,14,,,,,,,,,,,,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
1,0,2,2,4,0,0,0,0,,,,,,,,,1,1.61785795446,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
1,0,2,2,4,,,,,,,,,,,,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
1,0,3,3,19,0,0,0,0,,,,,,,,,None,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
1,0,3,3,19,,,,,,,,,,,,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
1,0,4,4,23,0,0,0,0,,,,,,,,,1,0.400896595791,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
1,0,4,4,23,,,,,,,,,,,,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
2,0,5,5,1,,,,,0,0,0,0,,,2,0.884250574745,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
2,0,5,5,1,,,,,,,,,,,,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
1,0,6,6,2,0,0,0,0,,,,,,,,,1,0.83428436704,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
1,0,6,6,2,,,,,,,,,,,,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
2,0,7,7,18,,,,,0,0,0,0,,,None,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
2,0,7,7,18,,,,,,,,,,,,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
2,0,8,8,17,,,,,0,0,0,0,,,None,,,,2018_Dec_05_1307,59.9930403632,Experiment1,001,exc12,
