selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,3.55153046083,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,0,0,9,,,,,0,0,0,0,,,2,0.817959781736,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,0,0,9,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,1,1,5,0,0,0,0,,,,,,,,,2,0.550913095474,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,1,1,5,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,2,2,23,0,0,0,0,,,,,,,,,1,0.584328297526,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,2,2,23,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,3,3,1,,,,,0,0,0,0,,,2,0.500871310011,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,3,3,1,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,4,4,6,0,0,0,0,,,,,,,,,2,0.334315624088,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,4,4,6,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,5,5,4,0,0,0,0,,,,,,,,,1,0.284220655449,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,5,5,4,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,6,6,15,,,,,0,0,0,0,,,1,0.817694174126,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,6,6,15,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,7,7,0,0,0,0,0,,,,,,,,,1,0.634120026603,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,7,7,0,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,8,8,21,,,,,0,0,0,0,,,2,0.300804628991,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,8,8,21,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,9,9,19,0,0,0,0,,,,,,,,,2,0.31700574141,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,9,9,19,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,10,10,13,0,0,0,0,,,,,,,,,2,0.650499972515,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,10,10,13,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,11,11,11,,,,,0,0,0,0,,,2,0.484236019664,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,11,11,11,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,12,12,24,0,0,0,0,,,,,,,,,2,0.617664814927,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,12,12,24,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,13,13,10,,,,,0,0,0,0,,,2,0.450885508209,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,13,13,10,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,14,14,18,,,,,0,0,0,0,,,1,0.73431898281,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,14,14,18,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,15,15,22,0,0,0,0,,,,,,,,,1,0.467596686445,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,15,15,22,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,16,16,3,,,,,0,0,0,0,,,2,0.750964848325,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,16,16,3,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,17,17,20,0,0,0,0,,,,,,,,,1,0.584490337409,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,17,17,20,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,18,18,17,,,,,0,0,0,0,,,1,0.60101863835,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,18,18,17,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,19,19,14,,,,,0,0,0,0,,,2,0.384231759235,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,19,19,14,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,20,20,8,,,,,0,0,0,0,,,1,0.367583406158,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
2,0,20,20,8,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,21,21,12,0,0,0,0,,,,,,,,,1,0.434192990884,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,21,21,12,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,22,22,7,0,0,0,0,,,,,,,,,2,0.517080820166,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,22,22,7,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,23,23,2,0,0,0,0,,,,,,,,,1,0.334160738625,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,23,23,2,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,24,24,16,0,0,0,0,,,,,,,,,2,0.567679012194,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
1,0,24,24,16,,,,,,,,,,,,,,,2018_Nov_30_1531,59.9763658643,Experiment1,001,exc8,
