17.9290 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
19.3806 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000000001AADE048>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000000001AB23E10>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.3807 	EXP 	window1: recordFrameIntervals = False
19.5464 	EXP 	window1: recordFrameIntervals = True
19.7299 	EXP 	window1: recordFrameIntervals = False
20.1074 	EXP 	Created Welcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Welcome', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
20.1102 	EXP 	Created firstTrialITI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='firstTrialITI', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
20.1119 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=5, name='polygon', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
20.1147 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='?', units='norm', win=Window(...), wrapWidth=1)
20.1165 	EXP 	Created ISI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ISI', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
20.1175 	EXP 	Created polygon2_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=5, name='polygon2_2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
20.1226 	EXP 	Created feedback1_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedback1_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
20.1265 	EXP 	Created arrow1_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='arrow1_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
20.1283 	EXP 	Created ITI_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ITI_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
20.1293 	EXP 	Created rectangle = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=5, name='rectangle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
20.1310 	EXP 	Created text1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='?', units='norm', win=Window(...), wrapWidth=1)
20.1327 	EXP 	Created ISI2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ISI2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
20.1337 	EXP 	Created rectangle2_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=5, name='rectangle2_2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
20.1377 	EXP 	Created feedback2_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedback2_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
20.1420 	EXP 	Created arrow2_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='arrow2_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=0.2)
20.1438 	EXP 	Created ITI2_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ITI2_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
20.1653 	EXP 	Created Finished = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Finished', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
20.1974 	EXP 	Welcome: autoDraw = True
38.6891 	DATA 	Keypress: space
38.7185 	EXP 	Welcome: autoDraw = False
38.7185 	EXP 	firstTrialITI: autoDraw = True
44.8092 	EXP 	Imported spreadsheet5.xlsx as conditions, 25 conditions, 1 params
44.8095 	EXP 	Created sequence: fullRandom, trialTypes=25, nReps=1, seed=None
44.8097 	EXP 	New trial (rep=0, index=0): OrderedDict([('selectBlock', 2)])
44.8104 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
44.8106 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
44.8108 	EXP 	New trial (rep=0, index=0): None
44.8208 	EXP 	firstTrialITI: autoDraw = False
44.8208 	EXP 	firstTrialITI: autoDraw = False
44.8208 	EXP 	rectangle: autoDraw = True
44.8208 	EXP 	text1: autoDraw = True
46.8209 	EXP 	rectangle: autoDraw = False
46.8209 	EXP 	text1: autoDraw = False
46.8376 	EXP 	ISI2: autoDraw = True
47.5571 	DATA 	Keypress: 1
48.8549 	EXP 	ISI2: autoDraw = False
48.8549 	EXP 	rectangle: autoDraw = False
48.8549 	EXP 	text1: autoDraw = False
48.8549 	EXP 	ISI2: autoDraw = False
48.8549 	EXP 	feedback2_2: text = 'No Response'
48.8549 	EXP 	arrow2_2: color = '[1. 1. 1.] (rgb)'
48.8549 	EXP 	arrow2_2: text = '#'
48.8549 	EXP 	rectangle2_2: autoDraw = True
48.8549 	EXP 	feedback2_2: autoDraw = True
49.8217 	EXP 	feedback2_2: autoDraw = False
49.8385 	EXP 	arrow2_2: autoDraw = True
50.8221 	EXP 	rectangle2_2: autoDraw = False
50.8221 	EXP 	arrow2_2: autoDraw = False
50.8388 	EXP 	ITI2_2: autoDraw = True
50.9083 	DATA 	Keypress: 2
52.8106 	EXP 	New trial (rep=0, index=1): OrderedDict([('selectBlock', 1)])
52.8125 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
52.8132 	EXP 	New trial (rep=0, index=0): None
52.8239 	EXP 	ITI2_2: autoDraw = False
52.8239 	EXP 	rectangle2_2: autoDraw = False
52.8239 	EXP 	feedback2_2: autoDraw = False
52.8239 	EXP 	arrow2_2: autoDraw = False
52.8239 	EXP 	ITI2_2: autoDraw = False
52.8239 	EXP 	polygon: autoDraw = True
52.8239 	EXP 	text: autoDraw = True
53.2936 	DATA 	Keypress: 1
54.8232 	EXP 	polygon: autoDraw = False
54.8232 	EXP 	text: autoDraw = False
54.8399 	EXP 	ISI: autoDraw = True
56.8571 	EXP 	ISI: autoDraw = False
56.8571 	EXP 	polygon: autoDraw = False
56.8571 	EXP 	text: autoDraw = False
56.8571 	EXP 	ISI: autoDraw = False
56.8571 	EXP 	arrow1_2: color = '[-1.  1. -1.] (rgb)'
56.8571 	EXP 	arrow1_2: text = '+$0.50'
56.8571 	EXP 	polygon2_2: autoDraw = True
56.8571 	EXP 	feedback1_2: autoDraw = True
57.8240 	EXP 	feedback1_2: autoDraw = False
57.8408 	EXP 	arrow1_2: autoDraw = True
58.8243 	EXP 	polygon2_2: autoDraw = False
58.8243 	EXP 	arrow1_2: autoDraw = False
58.8410 	EXP 	ITI_2: autoDraw = True
60.8129 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.8137 	EXP 	New trial (rep=0, index=2): OrderedDict([('selectBlock', 1)])
60.8158 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
60.8165 	EXP 	New trial (rep=0, index=0): None
60.8266 	EXP 	ITI_2: autoDraw = False
60.8266 	EXP 	polygon2_2: autoDraw = False
60.8266 	EXP 	feedback1_2: autoDraw = False
60.8266 	EXP 	arrow1_2: autoDraw = False
60.8266 	EXP 	ITI_2: autoDraw = False
60.8266 	EXP 	polygon: autoDraw = True
60.8266 	EXP 	text: autoDraw = True
61.5959 	DATA 	Keypress: 1
62.8255 	EXP 	polygon: autoDraw = False
62.8255 	EXP 	text: autoDraw = False
62.8422 	EXP 	ISI: autoDraw = True
64.8429 	EXP 	ISI: autoDraw = False
64.8429 	EXP 	polygon: autoDraw = False
64.8429 	EXP 	text: autoDraw = False
64.8429 	EXP 	ISI: autoDraw = False
64.8429 	EXP 	arrow1_2: color = '[-1.  1. -1.] (rgb)'
64.8429 	EXP 	arrow1_2: text = '+$0.50'
64.8429 	EXP 	polygon2_2: autoDraw = True
64.8429 	EXP 	feedback1_2: autoDraw = True
65.8261 	EXP 	feedback1_2: autoDraw = False
65.8428 	EXP 	arrow1_2: autoDraw = True
66.8267 	EXP 	polygon2_2: autoDraw = False
66.8267 	EXP 	arrow1_2: autoDraw = False
66.8434 	EXP 	ITI_2: autoDraw = True
68.8152 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
68.8159 	EXP 	New trial (rep=0, index=3): OrderedDict([('selectBlock', 2)])
68.8181 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
68.8189 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
68.8195 	EXP 	New trial (rep=0, index=0): None
68.8289 	EXP 	ITI_2: autoDraw = False
68.8289 	EXP 	polygon2_2: autoDraw = False
68.8289 	EXP 	feedback1_2: autoDraw = False
68.8289 	EXP 	arrow1_2: autoDraw = False
68.8289 	EXP 	ITI_2: autoDraw = False
68.8289 	EXP 	rectangle: autoDraw = True
68.8289 	EXP 	text1: autoDraw = True
69.1481 	DATA 	Keypress: 2
70.8279 	EXP 	rectangle: autoDraw = False
70.8279 	EXP 	text1: autoDraw = False
70.8445 	EXP 	ISI2: autoDraw = True
72.8453 	EXP 	ISI2: autoDraw = False
72.8453 	EXP 	rectangle: autoDraw = False
72.8453 	EXP 	text1: autoDraw = False
72.8453 	EXP 	ISI2: autoDraw = False
72.8453 	EXP 	feedback2_2: text = 1
72.8453 	EXP 	arrow2_2: color = '[ 1. -1. -1.] (rgb)'
72.8453 	EXP 	arrow2_2: text = '-$0.25'
72.8453 	EXP 	rectangle2_2: autoDraw = True
72.8453 	EXP 	feedback2_2: autoDraw = True
73.8288 	EXP 	feedback2_2: autoDraw = False
73.8454 	EXP 	arrow2_2: autoDraw = True
74.8291 	EXP 	rectangle2_2: autoDraw = False
74.8291 	EXP 	arrow2_2: autoDraw = False
74.8457 	EXP 	ITI2_2: autoDraw = True
76.8174 	EXP 	New trial (rep=0, index=4): OrderedDict([('selectBlock', 1)])
76.8194 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
76.8201 	EXP 	New trial (rep=0, index=0): None
76.8302 	EXP 	ITI2_2: autoDraw = False
76.8302 	EXP 	rectangle2_2: autoDraw = False
76.8302 	EXP 	feedback2_2: autoDraw = False
76.8302 	EXP 	arrow2_2: autoDraw = False
76.8302 	EXP 	ITI2_2: autoDraw = False
76.8302 	EXP 	polygon: autoDraw = True
76.8302 	EXP 	text: autoDraw = True
77.4504 	DATA 	Keypress: 2
78.8302 	EXP 	polygon: autoDraw = False
78.8302 	EXP 	text: autoDraw = False
78.8468 	EXP 	ISI: autoDraw = True
80.8475 	EXP 	ISI: autoDraw = False
80.8475 	EXP 	polygon: autoDraw = False
80.8475 	EXP 	text: autoDraw = False
80.8475 	EXP 	ISI: autoDraw = False
80.8475 	EXP 	arrow1_2: color = '[-1.  1. -1.] (rgb)'
80.8475 	EXP 	arrow1_2: text = '+$0.50'
80.8475 	EXP 	polygon2_2: autoDraw = True
80.8475 	EXP 	feedback1_2: autoDraw = True
81.8310 	EXP 	feedback1_2: autoDraw = False
81.8478 	EXP 	arrow1_2: autoDraw = True
82.8314 	EXP 	polygon2_2: autoDraw = False
82.8314 	EXP 	arrow1_2: autoDraw = False
82.8481 	EXP 	ITI_2: autoDraw = True
84.8197 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
84.8204 	EXP 	New trial (rep=0, index=5): OrderedDict([('selectBlock', 1)])
84.8226 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
84.8233 	EXP 	New trial (rep=0, index=0): None
84.8335 	EXP 	ITI_2: autoDraw = False
84.8335 	EXP 	polygon2_2: autoDraw = False
84.8335 	EXP 	feedback1_2: autoDraw = False
84.8335 	EXP 	arrow1_2: autoDraw = False
84.8335 	EXP 	ITI_2: autoDraw = False
84.8335 	EXP 	polygon: autoDraw = True
84.8335 	EXP 	text: autoDraw = True
85.3697 	DATA 	Keypress: 1
86.8325 	EXP 	polygon: autoDraw = False
86.8325 	EXP 	text: autoDraw = False
86.8492 	EXP 	ISI: autoDraw = True
88.8498 	EXP 	ISI: autoDraw = False
88.8498 	EXP 	polygon: autoDraw = False
88.8498 	EXP 	text: autoDraw = False
88.8498 	EXP 	ISI: autoDraw = False
88.8498 	EXP 	arrow1_2: color = '[-1.  1. -1.] (rgb)'
88.8498 	EXP 	arrow1_2: text = '+$0.50'
88.8498 	EXP 	polygon2_2: autoDraw = True
88.8498 	EXP 	feedback1_2: autoDraw = True
89.8333 	EXP 	feedback1_2: autoDraw = False
89.8501 	EXP 	arrow1_2: autoDraw = True
90.8337 	EXP 	polygon2_2: autoDraw = False
90.8337 	EXP 	arrow1_2: autoDraw = False
90.8504 	EXP 	ITI_2: autoDraw = True
92.8231 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
92.8238 	EXP 	New trial (rep=0, index=6): OrderedDict([('selectBlock', 2)])
92.8259 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
92.8268 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
92.8274 	EXP 	New trial (rep=0, index=0): None
92.8509 	EXP 	ITI_2: autoDraw = False
92.8509 	EXP 	polygon2_2: autoDraw = False
92.8509 	EXP 	feedback1_2: autoDraw = False
