leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,7.70146143576,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,0,0,1,,,,,,,,,,,2,2.90107154567,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,1,1,44,,,,,,,,,,,2,2.35104251187,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,2,2,2,,,,,,,,,,,1,2.60099189403,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,3,3,26,,,,,,,,,,,1,2.45112639293,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,4,4,49,,,,,,,,,,,2,2.5010520136,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,5,5,12,,,,,,,,,,,2,2.75081634056,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,6,6,18,,,,,,,,,,,1,2.48422259698,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,7,7,19,,,,,,,,,,,1,2.48453019233,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,8,8,47,,,,,,,,,,,1,1.65033871261,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc20,18,60.0428202093,0,001,2019_Feb_06_1348,
