leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,5.88515158743,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,0,0,22,,,,,,,,,,,2,2.48455761001,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,1,1,18,,,,,,,,,,,2,2.43500474095,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,2,2,36,,,,,,,,,,,1,2.28449123912,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,3,3,49,,,,,,,,,,,2,1.4511072617,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,4,4,35,,,,,,,,,,,1,2.7516581025,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,5,5,37,,,,,,,,,,,1,1.85070816707,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,6,6,3,,,,,,,,,,,2,1.3510582149,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,7,7,23,,,,,,,,,,,2,1.73440202419,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,8,8,34,,,,,,,,,,,1,1.96755672153,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,9,9,31,,,,,,,,,,,2,1.45089141652,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,10,10,11,,,,,,,,,,,1,1.85098621529,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,11,11,10,,,,,,,,,,,1,1.98504170496,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,12,12,7,,,,,,,,,,,2,1.21795660909,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,13,13,45,,,,,,,,,,,1,2.81799896993,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,14,14,41,,,,,,,,,,,2,1.46799260844,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,15,15,24,,,,,,,,,,,2,2.35104173049,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,16,16,39,,,,,,,,,,,2,2.26798502076,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,17,17,44,,,,,,,,,,,1,2.43512759265,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,18,18,47,,,,,,,,,,,1,1.78416731674,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc7,18,59.8828706113,0,001,2018_Nov_30_1047,
