leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,6.15186019987,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,0,0,11,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,1,1,12,,,,,,,,,,,2,2.16842177976,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,2,2,14,,,,,,,,,,,1,1.40127479099,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,3,3,15,,,,,,,,,,,2,2.25177488849,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,4,4,24,,,,,,,,,,,1,2.76835590601,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,5,5,28,,,,,,,,,,,2,2.31853966974,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,6,6,47,,,,,,,,,,,1,1.78493521363,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,7,7,39,,,,,,,,,,,2,2.21845610067,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,8,8,38,,,,,,,,,,,2,2.20177477878,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,9,9,26,,,,,,,,,,,1,2.50185287558,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,10,10,4,,,,,,,,,,,1,1.91831362434,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,11,11,43,,,,,,,,,,,2,2.38510757871,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,12,12,31,,,,,,,,,,,2,1.81805153098,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,13,13,20,,,,,,,,,,,1,2.61849771347,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,14,14,37,,,,,,,,,,,2,2.45186334103,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,15,15,6,,,,,,,,,,,1,2.56800402328,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,16,16,36,,,,,,,,,,,1,2.08488703799,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,17,17,27,,,,,,,,,,,2,2.15144157223,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,18,18,8,,,,,,,,,,,1,1.40155719314,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,19,19,0,,,,,,,,,,,1,1.58444430679,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,20,20,17,,,,,,,,,,,2,2.26829105988,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,21,21,2,,,,,,,,,,,1,1.80159040913,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,22,22,19,,,,,,,,,,,1,1.98498105723,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,23,23,25,,,,,,,,,,,2,2.15160796605,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,24,24,29,,,,,,,,,,,2,2.16840342991,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,25,25,21,,,,,,,,,,,1,2.58509681746,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,26,26,9,,,,,,,,,,,1,2.66808043979,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,27,27,7,,,,,,,,,,,2,1.41761865932,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,28,28,46,,,,,,,,,,,2,3.61860501394,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,29,29,44,,,,,,,,,,,2,2.31775031239,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,30,30,34,,,,,,,,,,,1,3.05150417984,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc8,19,59.9284087406,1,001,2018_Nov_30_1536,
