selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response2.keys,response2.rt,response3.keys,response3.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,10.6523341946,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,0,0,22,0,0,0,0,,,,,,,2,0.967219789047,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,0,0,22,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,1,1,11,,,,,0,0,0,0,,,,,2,0.784249686636,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,1,1,11,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,2,2,3,,,,,0,0,0,0,,,,,2,0.617296625394,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,2,2,3,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,3,3,12,0,0,0,0,,,,,,,2,0.383751810994,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,3,3,12,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,4,4,4,0,0,0,0,,,,,,,2,0.400223558769,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,4,4,4,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,5,5,17,,,,,0,0,0,0,,,,,2,0.500449885614,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,5,5,17,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,6,6,7,0,0,0,0,,,,,,,2,0.617153557949,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,6,6,7,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,7,7,19,0,0,0,0,,,,,,,2,0.433740257286,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,7,7,19,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,8,8,23,0,0,0,0,,,,,,,2,0.583834354766,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,8,8,23,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,9,9,24,0,0,0,0,,,,,,,2,0.300369829871,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,9,9,24,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,10,10,16,0,0,0,0,,,,,,,None,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,10,10,16,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,11,11,8,,,,,0,0,0,0,,,,,None,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,11,11,8,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,12,12,21,,,,,0,0,0,0,,,,,2,0.33352699317,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,12,12,21,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,13,13,6,0,0,0,0,,,,,,,2,1.40083377343,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,13,13,6,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,14,14,5,0,0,0,0,,,,,,,2,0.283802911639,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,14,14,5,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,15,15,20,0,0,0,0,,,,,,,2,0.484181542881,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,15,15,20,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,16,16,18,,,,,0,0,0,0,,,,,None,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,16,16,18,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,17,17,1,,,,,0,0,0,0,,,,,2,1.90092630032,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,17,17,1,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,18,18,13,0,0,0,0,,,,,,,2,1.13391999342,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,18,18,13,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,19,19,2,0,0,0,0,,,,,,,2,1.90071387589,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,19,19,2,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,20,20,0,0,0,0,0,,,,,,,2,1.53439951874,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
1,0,20,20,0,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,21,21,10,,,,,0,0,0,0,,,,,2,1.25071230577,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,21,21,10,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,22,22,15,,,,,0,0,0,0,,,,,2,1.58442466473,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,22,22,15,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,23,23,14,,,,,0,0,0,0,,,,,2,0.900585115422,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,23,23,14,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,24,24,9,,,,,0,0,0,0,,,,,1,0.367290327325,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
2,0,24,24,9,,,,,,,,,,,,,,,2019_Feb_06_1343,59.9891600229,Experiment1,001,exc20,
