leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,1.38353378884,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,0,0,15,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,1,1,12,,,,,,,,,,,1,2.33447310561,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,2,2,38,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,3,3,23,,,,,,,,,,,2,1.7511702776,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,4,4,28,,,,,,,,,,,2,2.01768813282,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,5,5,2,,,,,,,,,,,1,1.90126872994,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,6,6,30,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,7,7,1,,,,,,,,,,,2,0.950785363559,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,8,8,46,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,9,9,21,,,,,,,,,,,1,0.884053342044,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,10,10,48,,,,,,,,,,,1,1.98451355333,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,11,11,3,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,12,12,36,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,13,13,45,,,,,,,,,,,1,1.1515182429,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,14,14,42,,,,,,,,,,,1,2.66812917031,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,15,15,7,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,16,16,20,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,17,17,19,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,18,18,4,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,19,19,16,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,20,20,5,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,21,21,22,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,22,22,27,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,23,23,26,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,24,24,14,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,25,25,40,,,,,,,,,,,1,2.11853400478,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,26,26,17,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,27,27,31,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,28,28,47,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,29,29,29,,,,,,,,,,,2,1.05178114539,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,30,30,43,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,31,31,0,,,,,,,,,,,2,1.93542705523,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,32,32,13,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,33,33,39,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc19,18,59.9218562261,0,001,2019_Feb_06_1104,
