leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,2.81732095499,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,0,0,5,,,,,,,,,,,2,2.63513580337,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,1,1,49,,,,,,,,,,,2,2.15116725769,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,2,2,25,,,,,,,,,,,2,1.96785156336,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,3,3,48,,,,,,,,,,,1,1.76753793564,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,4,4,29,,,,,,,,,,,2,2.35204133578,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,5,5,10,,,,,,,,,,,1,1.66753616184,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,6,6,47,,,,,,,,,,,1,2.18503125571,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,7,7,34,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,8,8,7,,,,,,,,,,,1,2.75110325031,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc5,19,59.8555584488,0,001,2018_Nov_29_1309,
