leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,2.58412053902,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,0,0,10,,,,,,,,,,,1,2.56764604431,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,1,1,6,,,,,,,,,,,2,3.23520646617,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,2,2,28,,,,,,,,,,,2,2.11792933289,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,3,3,7,,,,,,,,,,,2,1.76774071716,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,4,4,33,,,,,,,,,,,2,2.46829367243,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,5,5,42,,,,,,,,,,,1,2.86779007595,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,6,6,30,,,,,,,,,,,1,2.93482201919,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,7,7,14,,,,,,,,,,,1,2.06778957788,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,8,8,18,,,,,,,,,,,2,2.80092794634,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,9,9,45,,,,,,,,,,,1,2.16797236167,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,10,10,31,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,11,11,11,,,,,,,,,,,2,3.06808659807,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,12,12,24,,,,,,,,,,,2,2.38471538853,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,13,13,46,,,,,,,,,,,1,2.93477443419,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,14,14,22,,,,,,,,,,,1,2.43474006746,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc3,18,59.9434920749,1,001,2018_Nov_28_1227,
