leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,3.76811362524,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,0,0,37,,,,,,,,,,,1,3.06805922836,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,1,1,22,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,2,2,32,,,,,,,,,,,2,2.58499853592,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,3,3,26,,,,,,,,,,,1,2.68480063789,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,4,4,48,,,,,,,,,,,2,2.51803688239,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,5,5,46,,,,,,,,,,,2,2.9683255516,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,6,6,11,,,,,,,,,,,2,3.33518366888,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,7,7,42,,,,,,,,,,,2,2.76839384995,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,8,8,25,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,9,9,40,,,,,,,,,,,1,1.65161185339,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,10,10,23,,,,,,,,,,,1,1.81779805385,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,11,11,10,,,,,,,,,,,1,2.56928354129,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc17,18,59.9666340036,0,001,2018_Dec_10_1229,
