leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,3.66790160537,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,0,0,13,,,,,,,,,,,2,2.13477766886,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,1,1,8,,,,,,,,,,,2,2.00146985985,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,2,2,22,,,,,,,,,,,1,2.58456715755,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,3,3,10,,,,,,,,,,,1,2.00122913346,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,4,4,19,,,,,,,,,,,2,2.86797544081,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,5,5,24,,,,,,,,,,,1,1.78450134769,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,6,6,43,,,,,,,,,,,2,3.18536155391,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,7,7,44,,,,,,,,,,,1,2.36756598949,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,8,8,38,,,,,,,,,,,1,2.48511090688,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,9,9,12,,,,,,,,,,,2,2.55168379191,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,10,10,47,,,,,,,,,,,1,1.81766369473,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,11,11,21,,,,,,,,,,,2,1.91831953265,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,12,12,32,,,,,,,,,,,1,1.45134518854,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,13,13,18,,,,,,,,,,,2,2.58512916323,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,14,14,33,,,,,,,,,,,2,1.86788026989,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,15,15,34,,,,,,,,,,,1,2.11766310316,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,16,16,36,,,,,,,,,,,1,3.85168942064,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,17,17,25,,,,,,,,,,,2,2.76842588466,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,18,18,14,,,,,,,,,,,1,1.25095940568,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,19,19,49,,,,,,,,,,,2,2.23484351113,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,20,20,1,,,,,,,,,,,2,2.25156557467,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,21,21,46,,,,,,,,,,,1,2.00166642107,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,22,22,7,,,,,,,,,,,1,2.38512872811,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,23,23,26,,,,,,,,,,,1,3.03541036788,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,24,24,39,,,,,,,,,,,2,2.23503012024,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,25,25,30,,,,,,,,,,,2,2.61866970547,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,26,26,20,,,,,,,,,,,1,1.98496364057,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,27,27,15,,,,,,,,,,,1,2.6515854178,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,28,28,31,,,,,,,,,,,1,1.86798135005,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,29,29,11,,,,,,,,,,,2,2.1515249256,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,30,30,28,,,,,,,,,,,2,1.83454530966,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,31,31,29,,,,,,,,,,,1,2.68528644461,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,32,32,5,,,,,,,,,,,1,1.53456269484,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,33,33,40,,,,,,,,,,,1,2.48449167423,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc6,19,59.9439388292,0,001,2018_Nov_29_1413,
