leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,2.50043713208,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,0,0,1,,,,,,,,,,,2,3.41897095554,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,1,1,44,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,2,2,46,,,,,,,,,,,2,3.15164653212,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,3,3,30,,,,,,,,,,,2,3.10137148574,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,4,4,10,,,,,,,,,,,1,2.75190909207,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,5,5,15,,,,,,,,,,,2,2.10089656431,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,6,6,17,,,,,,,,,,,1,3.26797911059,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,7,7,0,,,,,,,,,,,1,2.618214068,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,8,8,20,,,,,,,,,,,2,1.51748607308,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,9,9,4,,,,,,,,,,,1,2.38410673104,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,10,10,37,,,,,,,,,,,1,1.78414554521,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,11,11,29,,,,,,,,,,,2,3.26855697762,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,12,12,26,,,,,,,,,,,1,2.68419851083,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,13,13,9,,,,,,,,,,,2,1.66731565259,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,14,14,28,,,,,,,,,,,2,2.11793026607,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,15,15,25,,,,,,,,,,,1,3.48489568383,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc13,18,59.8991583366,1,001,2018_Dec_07_0930,
