leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,5.21792587359,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,0,0,28,,,,,,,,,,,2,3.53486448899,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,1,1,37,,,,,,,,,,,1,2.61849777214,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,2,2,12,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,3,3,44,,,,,,,,,,,2,2.08481576853,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,4,4,8,,,,,,,,,,,2,1.41808679421,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,5,5,14,,,,,,,,,,,1,2.96849091351,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,6,6,40,,,,,,,,,,,1,3.13467420824,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,7,7,19,,,,,,,,,,,1,2.66786138527,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,8,8,43,,,,,,,,,,,2,1.76806345303,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,9,9,38,,,,,,,,,,,1,2.21746463701,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,10,10,13,,,,,,,,,,,2,1.85172566026,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,11,11,4,,,,,,,,,,,2,3.66891604196,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,12,12,24,,,,,,,,,,,2,1.58461438492,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,13,13,42,,,,,,,,,,,1,1.98483669944,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,14,14,47,,,,,,,,,,,1,3.10143742524,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,15,15,2,,,,,,,,,,,1,3.73488918319,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,16,16,48,,,,,,,,,,,2,1.53485235851,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,17,17,25,,,,,,,,,,,1,3.51847609319,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,18,18,21,,,,,,,,,,,1,1.43425561115,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,19,19,16,,,,,,,,,,,2,2.8348069815,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,20,20,33,,,,,,,,,,,1,1.78436849453,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc30,18,59.9849068725,0,001,2019_Feb_21_1222,
