leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,4.71718140226,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,0,0,40,,,,,,,,,,,2,2.53467683773,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,1,1,34,,,,,,,,,,,1,3.90161799639,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,2,2,44,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,3,3,16,,,,,,,,,,,1,2.16801590379,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,4,4,29,,,,,,,,,,,2,2.46775779221,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,5,5,48,,,,,,,,,,,1,2.43428629544,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,6,6,37,,,,,,,,,,,2,1.9175451044,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,7,7,45,,,,,,,,,,,1,2.51782134827,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,8,8,18,,,,,,,,,,,2,1.48415391147,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,9,9,25,,,,,,,,,,,2,2.53524537478,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,10,10,38,,,,,,,,,,,1,2.12496326119,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc10,18,59.929079039,1,1,2018_Dec_05_1106,
