leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,3.04983573686,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,0,0,42,,,,,,,,,,,2,2.41753691668,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,1,1,9,,,,,,,,,,,2,2.00125277461,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,2,2,45,,,,,,,,,,,2,2.2679043673,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,3,3,16,,,,,,,,,,,1,3.01758549782,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,4,4,1,,,,,,,,,,,2,2.46746689128,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,5,5,8,,,,,,,,,,,1,2.50117828604,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,6,6,40,,,,,,,,,,,2,2.45079236152,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,7,7,6,,,,,,,,,,,1,2.83480604878,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,8,8,24,,,,,,,,,,,1,2.80105235567,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,9,9,32,,,,,,,,,,,1,2.30073029781,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,10,10,3,,,,,,,,,,,1,2.03419471439,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,11,11,0,,,,,,,,,,,1,2.10117181716,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,12,12,31,,,,,,,,,,,2,2.21784812026,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,13,13,39,,,,,,,,,,,2,2.11769457115,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,14,14,41,,,,,,,,,,,1,2.28460377874,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,15,15,48,,,,,,,,,,,1,2.01762375282,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,16,16,37,,,,,,,,,,,2,1.91747082584,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,17,17,12,,,,,,,,,,,1,1.88410279341,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,18,18,18,,,,,,,,,,,1,2.05046989908,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,19,19,43,,,,,,,,,,,2,2.13488352252,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,20,20,27,,,,,,,,,,,2,2.83456687676,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc27,18,59.9956523425,0,0,2019_Feb_13_1517,
