leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,2.98365514725,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,0,0,39,,,,,,,,,,,2,1.91752307676,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,1,1,16,,,,,,,,,,,1,2.30111658061,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,2,2,13,,,,,,,,,,,2,2.06831074134,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,3,3,41,,,,,,,,,,,1,1.90167740593,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,4,4,43,,,,,,,,,,,2,2.3847001004,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,5,5,17,,,,,,,,,,,2,2.85179004027,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,6,6,1,,,,,,,,,,,2,2.10153415147,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,7,7,5,,,,,,,,,,,2,3.16808578325,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,8,8,12,,,,,,,,,,,1,2.28410055442,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc22,18,59.9167197291,0,001,2019_Feb_07_1349,
