leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
,,,,,,,,,,,,,,,,,,,,space,1.83343788702,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,0,0,24,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,1,1,11,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,2,2,17,,,,,,,,,,,2,2.21815727046,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,3,3,45,,,,,,,,,,,1,1.76816453272,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,4,4,14,,,,,,,,,,,2,3.28504542215,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,5,5,20,,,,,,,,,,,1,2.6182707292,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,6,6,22,,,,,,,,,,,1,3.13476689113,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,7,7,4,,,,,,,,,,,1,2.7183692283,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,8,8,2,,,,,,,,,,,1,2.63523761509,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc21,19,59.9784170457,0,001,2019_Feb_07_1218,
